ID,Localisation_producteur,X,Y,Secteur_activite,PRO,QA_t_kl,QSS_t_kl,QSP_t_kl,C/N,N_kg/t_L,P_kg/t_L,K_kg/t_L,C_kg/t_L,Prix_FCFA/kg_L,Type,destination,source,utilisation,Origine
928,929.0,32.0,7.764124,-5.0723917,1.0,18.0,1.82,0.755,1.057,13.46,26.0,12.0,8.0,350.0,6.0,0.0,19.0,2.0,3.0,1.0
929,930.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,12.0,2.0,0.0,1.0
930,931.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,12.0,2.0,0.0,1.0
931,932.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,12.0,2.0,0.0,1.0
932,933.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,12.0,2.0,0.0,1.0
933,934.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,12.0,2.0,0.0,1.0
934,935.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,12.0,2.0,0.0,1.0
935,936.0,31.0,7.671727,-5.103827,1.0,4.0,1.8,0.75,1.05,7.471938775510204,3.92,20.23,11.9,29.29,4.0,0.0,6.0,2.0,3.0,1.0
936,937.0,31.0,7.671726,-5.103826,1.0,4.0,1.8,0.75,1.05,7.471938775510204,3.92,20.23,11.9,29.29,4.0,0.0,6.0,2.0,3.0,1.0
937,938.0,23.0,7.6956035,-5.1012611,1.0,4.0,24.0,10.0,14.0,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,6.0,2.0,3.0,1.0
938,939.0,23.0,7.6956035,-5.1012611,1.0,4.0,24.0,10.0,14.0,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,19.0,2.0,3.0,1.0
939,940.0,32.0,7.7590129,-5.0665325,1.0,4.0,2.1,0.875,1.225,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,19.0,2.0,3.0,1.0
940,941.0,32.0,7.7641238,-5.0723915,1.0,4.0,1.825,0.798,1.027,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,19.0,2.0,3.0,1.0
941,942.0,32.0,7.7641239,-5.0723916,1.0,4.0,1.825,0.798,1.027,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,19.0,2.0,3.0,1.0
942,943.0,20.0,7.7397625,-5.0028594,1.0,4.0,4.8,2.0,2.8,7.471938775510204,3.92,20.23,11.9,29.29,7.0,0.0,6.0,2.0,3.0,1.0
943,944.0,20.0,7.7399125,-5.0053906,1.0,4.0,31.2,15.61,15.59,7.471938775510204,3.92,20.23,11.9,29.29,17.0,0.0,6.0,2.0,3.0,1.0
944,945.0,5.0,7.7007625,-4.9771094,1.0,4.0,6.72,2.8,3.92,7.471938775510204,3.92,20.23,11.9,29.29,10.0,0.0,6.0,2.0,3.0,1.0
945,946.0,20.0,7.7394625,-5.0051406,1.0,4.0,18.0,7.5,10.5,7.471938775510204,3.92,20.23,11.9,29.29,12.0,0.0,6.0,2.0,3.0,1.0
946,947.0,6.0,7.715266,-5.063604,1.0,4.0,7.8,3.25,4.55,9.15625,3.2,2.5,2.0,29.3,13.0,0.0,6.0,2.0,3.0,1.0
947,948.0,6.0,7.7185358,-5.0553898,1.0,4.0,11.7,4.875,6.825,10.79815100154083,32.45,19.85,25.05,350.4,13.0,0.0,6.0,2.0,3.0,1.0
948,949.0,6.0,7.715266,-5.063604,1.0,4.0,108.0,45.0,63.0,10.79815100154083,32.45,19.85,25.05,350.4,13.0,0.0,6.0,2.0,3.0,1.0
949,950.0,5.0,7.7057697,-4.9788341,1.0,4.0,15.6,6.5,9.1,7.471938775510204,3.92,20.23,11.9,29.29,13.0,0.0,19.0,2.0,3.0,1.0
950,951.0,5.0,7.7057697,-4.9788341,1.0,4.0,15.6,6.5,9.1,7.471938775510204,3.92,20.23,11.9,29.29,13.0,0.0,19.0,2.0,3.0,1.0
951,952.0,5.0,7.7057697,-4.9788341,1.0,4.0,22.5,9.375,13.125,7.471938775510204,3.92,20.23,11.9,29.29,13.0,0.0,19.0,2.0,3.0,1.0
952,953.0,5.0,7.7057697,-4.9788341,1.0,4.0,16.2,6.75,9.45,7.471938775510204,3.92,20.23,11.9,29.29,13.0,0.0,19.0,2.0,3.0,1.0
953,954.0,6.0,7.715266,-5.063604,1.0,4.0,108.0,45.0,63.0,10.79815100154083,32.45,19.85,25.05,350.4,13.0,0.0,19.0,2.0,3.0,1.0
954,955.0,25.0,7.736619,-5.051762,1.0,4.0,3.0,1.25,1.75,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,19.0,2.0,3.0,1.0
955,956.0,34.0,7.6922859,-4.9730277,1.0,4.0,15.0,8.8,6.2,4.276923076923077,6.5,18.88,18.49,27.8,17.0,0.0,19.0,2.0,3.0,1.0
956,957.0,22.0,7.6938319,-5.0875115,1.0,4.0,8.4,3.5,4.9,9.15625,3.2,2.5,2.0,29.3,33.0,0.0,19.0,2.0,3.0,1.0
957,958.0,6.0,7.7185358,-5.0553898,1.0,4.0,11.7,4.875,6.825,10.79815100154083,32.45,19.85,25.05,350.4,20.0,0.0,6.0,2.0,3.0,1.0
958,959.0,38.0,7.61956,-5.071462,1.0,4.0,12.0,6.0,6.0,7.471938775510204,3.92,20.23,11.9,29.29,20.0,0.0,21.0,2.0,3.0,1.0
959,960.0,23.0,7.708743,-5.0831955,1.0,4.0,57.0,23.75,33.25,4.276923076923077,6.5,18.88,18.49,27.8,20.0,0.0,19.0,2.0,3.0,1.0
960,961.0,20.0,7.7394625,-5.0051406,1.0,4.0,18.0,7.5,10.5,7.471938775510204,3.92,20.23,11.9,29.29,20.0,0.0,19.0,2.0,3.0,1.0
961,962.0,25.0,7.736619,-5.051762,1.0,4.0,8.0,3.76,4.24,4.276923076923077,6.5,18.88,18.49,27.8,25.0,0.0,6.0,2.0,3.0,1.0
962,963.0,18.0,7.673588,-5.145234,1.0,4.0,5.4,2.25,3.15,7.471938775510204,3.92,20.23,11.9,29.29,26.0,0.0,19.0,2.0,3.0,1.0
963,964.0,5.0,7.707676,-4.97578,1.0,4.0,72.0,30.0,42.0,4.276923076923077,6.5,18.88,18.49,27.8,32.0,0.0,19.0,2.0,3.0,1.0
964,965.0,12.0,7.6996121,-5.0986034,1.0,4.0,4.68,1.95,2.73,4.276923076923077,6.5,18.88,18.49,27.8,33.0,0.0,19.0,2.0,3.0,1.0
965,966.0,15.0,7.7202901,-4.9744209,1.0,4.0,35.1,14.625,20.475,7.471938775510204,3.92,20.23,11.9,29.29,33.0,0.0,19.0,2.0,3.0,1.0
966,967.0,15.0,7.7202901,-4.9744209,1.0,4.0,36.0,15.0,21.0,7.471938775510204,3.92,20.23,11.9,29.29,33.0,0.0,19.0,2.0,3.0,1.0
967,968.0,15.0,7.721337,-4.9837698,1.0,4.0,12.0,5.0,7.0,7.471938775510204,3.92,20.23,11.9,29.29,33.0,0.0,19.0,2.0,3.0,1.0
968,969.0,15.0,7.721337,-4.9837698,1.0,4.0,4.68,1.95,2.73,7.471938775510204,3.92,20.23,11.9,29.29,33.0,0.0,19.0,2.0,3.0,1.0
969,970.0,0.0,7.6940811,-4.964046,1.0,4.0,97.2,40.5,56.7,7.471938775510204,3.92,20.23,11.9,29.29,33.0,0.0,19.0,2.0,3.0,1.0
970,971.0,5.0,7.7115159,-4.974332,1.0,4.0,14.4,6.0,8.4,9.15625,3.2,2.5,2.0,29.3,33.0,0.0,19.0,2.0,3.0,1.0
971,972.0,39.0,7.7570356,-5.1138135,1.0,4.0,120.0,50.0,70.0,4.276923076923077,6.5,18.88,18.49,27.8,40.0,0.0,19.0,2.0,3.0,1.0
972,973.0,0.0,7.6884749,-4.9585572,1.0,4.0,1.5,0.5,1.0,7.471938775510204,3.92,20.23,11.9,29.29,300.0,0.0,6.0,2.0,3.0,1.0
973,974.0,0.0,7.6884749,-4.9585572,1.0,4.0,0.5,0.15,0.35,7.471938775510204,3.92,20.23,11.9,29.29,300.0,0.0,6.0,2.0,3.0,1.0
974,975.0,5.0,7.7007625,-4.9771094,1.0,4.0,6.72,2.8,3.92,7.471938775510204,3.92,20.23,11.9,29.29,20.0,0.0,19.0,2.0,3.0,1.0
975,976.0,32.0,7.75893,-5.071378,1.0,4.0,3.25,1.35,1.89,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,6.0,2.0,3.0,1.0
976,977.0,32.0,7.75893,-5.071378,1.0,4.0,3.9,1.625,2.275,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,6.0,2.0,3.0,1.0
977,978.0,37.0,7.6738448,-5.0832561,1.0,4.0,3.75,1.55,2.2,10.79815100154083,32.45,19.85,25.05,350.4,7.0,0.0,6.0,2.0,3.0,1.0
978,979.0,0.0,7.685808,-4.956959,1.0,4.0,12.0,5.0,7.0,7.471938775510204,3.92,20.23,11.9,29.29,17.0,0.0,19.0,2.0,3.0,1.0
979,980.0,12.0,7.7006906,-5.0991083,1.0,4.0,1.2,0.5,0.7,4.276923076923077,6.5,18.88,18.49,27.8,20.0,0.0,6.0,2.0,3.0,1.0
980,981.0,0.0,7.6852842,-4.9577408,1.0,4.0,3.24,1.35,1.89,7.471938775510204,3.92,20.23,11.9,29.29,10.0,0.0,19.0,2.0,3.0,1.0
981,982.0,5.0,7.6931875,-4.9943594,1.0,4.0,7.3,3.0,4.2,7.471938775510204,3.92,20.23,11.9,29.29,20.0,0.0,19.0,2.0,3.0,1.0
982,983.0,10.0,7.649673,-5.012239,1.0,4.0,5.55,2.313,3.237,4.276923076923077,6.5,18.88,18.49,27.8,7.0,0.0,6.0,2.0,3.0,1.0
983,984.0,36.0,7.649673,-5.012239,1.0,4.0,2.55,1.063,1.487,4.276923076923077,6.5,18.88,18.49,27.8,7.0,0.0,6.0,2.0,3.0,1.0
984,985.0,20.0,7.7320375,-4.9979219,1.0,4.0,32.9,8.65,24.25,7.471938775510204,3.92,20.23,11.9,29.29,17.0,0.0,6.0,2.0,3.0,1.0
985,986.0,15.0,7.7212155,-4.9795013,1.0,4.0,43.2,18.0,25.2,7.471938775510204,3.92,20.23,11.9,29.29,10.0,0.0,6.0,2.0,3.0,1.0
986,987.0,15.0,7.72113,-4.9774961,1.0,4.0,74.88,31.2,43.68,7.471938775510204,3.92,20.23,11.9,29.29,33.0,0.0,6.0,2.0,3.0,1.0
987,988.0,2.0,7.7417238,-5.0923163,1.0,4.0,3.75,1.563,4.375,4.276923076923077,6.5,18.88,18.49,27.8,40.0,0.0,19.0,2.0,3.0,1.0
988,989.0,27.0,7.66924,-4.996268,1.0,4.0,3.6,1.5,2.1,4.276923076923077,6.5,18.88,18.49,27.8,13.0,0.0,19.0,2.0,3.0,1.0
989,990.0,22.0,7.7007775,-5.0847988,1.0,26.0,4.5,1.2,3.3,24.21052631578947,19.0,0.0009,1.6,460.0,17.0,0.0,19.0,2.0,3.0,1.0
990,991.0,22.0,7.7007775,-5.0847988,1.0,26.0,14.3,5.96,8.34,24.21052631578947,19.0,0.0009,1.6,460.0,17.0,0.0,19.0,2.0,3.0,1.0
991,992.0,5.0,7.7133702,-4.9680174,1.0,26.0,36.0,15.0,21.0,7.471938775510204,3.92,20.23,11.9,29.29,100.0,0.0,19.0,2.0,3.0,1.0
992,993.0,27.0,7.66927,-4.996318,1.0,26.0,3.375,1.688,1.687,10.79815100154083,32.45,19.85,25.05,350.4,13.0,0.0,19.0,2.0,3.0,1.0
993,994.0,28.0,7.7547882,-5.1071,6.0,27.0,375.0,125.0,250.0,15.41860465116279,7.4,0.36,9.28,265.2,5.0,0.0,22.0,2.0,4.0,1.0
994,995.0,14.0,7.68116,-5.050556,2.0,21.0,2.12,0.71,1.41,220.9333333333333,0.9,0.12,0.72,198.84,108.0,0.0,7.0,2.0,4.0,1.0
995,996.0,2.0,7.733742,-5.080349,6.0,11.0,12.48,5.2,7.28,48.7,10.0,16.0,11.0,487.0,12.5,0.0,7.0,2.0,4.0,1.0
996,997.0,23.0,7.6846867,-5.0949834,6.0,11.0,156.0,65.0,91.0,48.7,10.0,16.0,11.0,487.0,12.5,0.0,7.0,2.0,4.0,1.0
997,998.0,20.0,7.7242375,-5.0000469,6.0,11.0,1998.0,832.5,1165.5,48.7,10.0,16.0,11.0,487.0,15.0,0.0,7.0,2.0,4.0,1.0
998,999.0,40.0,7.680399,-5.046247,6.0,6.0,146.0,63.0,83.0,48.7,11.0,5.0,6.6,487.0,10.0,0.0,7.0,2.0,4.0,1.0
999,1000.0,41.0,7.6749675,-5.0832779,6.0,6.0,22.0,9.2,12.8,4.276923076923077,11.0,5.0,6.6,27.8,5.0,0.0,7.0,2.0,4.0,1.0
1000,1001.0,29.0,7.698722,-5.026311,6.0,6.0,773.76,322.4,451.36,15.41860465116279,11.0,5.0,6.6,265.2,15.0,0.0,7.0,2.0,4.0,1.0
1001,1002.0,19.0,7.6699296,-5.0500806,6.0,28.0,55.0,22.92,32.08,11.445271713336497,11.0,5.0,6.6,147.245,20.0,0.0,7.0,2.0,4.0,1.0
1002,1003.0,0.0,7.6979921,-4.9665355,0.0,0.0,139356.0,58065.0,81291.0,13.7029702970297,5050.0,5645.0,3918.0,69200.0,50.0,0.0,12.0,3.0,11.0,1.0
1003,1004.0,1.0,7.7297761,-5.029549,1.0,1.0,324.0,135.0,189.0,15.41860465116279,17.2,11.13,6.96,265.2,25.0,0.0,12.0,3.0,11.0,1.0
1004,1005.0,2.0,7.733258,-5.07806,1.0,1.0,36.0,12.0,24.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,12.0,3.0,11.0,1.0
1005,1006.0,3.0,7.7018479,-4.9873749,1.0,1.0,36.5,15.208,21.292,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,12.0,3.0,11.0,1.0
1006,1007.0,4.0,7.719345,-4.965051,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,12.0,3.0,11.0,1.0
1007,1008.0,4.0,7.7246042,-4.9702225,1.0,1.0,36.0,15.0,21.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,12.0,3.0,11.0,1.0
1008,1009.0,4.0,7.724476,-4.966772,1.0,1.0,107.4,44.75,62.65,15.41860465116279,17.2,11.13,6.96,265.2,65.0,0.0,12.0,3.0,11.0,1.0
1009,1010.0,2.0,7.733312,-5.078748,1.0,2.0,8.2,3.42,4.78,26.52,9.2,2.1,8.1,265.2,48.0,0.0,12.0,3.0,11.0,1.0
1010,1011.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,20.0,3.0,0.0,1.0
1011,1012.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,20.0,3.0,0.0,1.0
1012,1013.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,16.0,3.0,0.0,1.0
1013,1014.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,16.0,3.0,0.0,1.0
1014,1015.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,16.0,3.0,0.0,1.0
1015,1016.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,16.0,3.0,0.0,1.0
1016,1017.0,32.0,7.75893,-5.071378,1.0,4.0,3.25,1.35,1.89,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,12.0,3.0,3.0,1.0
1017,1018.0,32.0,7.75893,-5.071378,1.0,4.0,3.9,1.625,2.275,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,12.0,3.0,3.0,1.0
1018,1019.0,0.0,7.685808,-4.956959,1.0,4.0,12.0,5.0,7.0,7.471938775510204,3.92,20.23,11.9,29.29,17.0,0.0,12.0,3.0,3.0,1.0
1019,1020.0,12.0,7.7006906,-5.0991083,1.0,4.0,1.2,0.5,0.7,4.276923076923077,6.5,18.88,18.49,27.8,20.0,0.0,6.0,3.0,3.0,1.0
1020,1021.0,0.0,7.6852842,-4.9577408,1.0,4.0,3.24,1.35,1.89,7.471938775510204,3.92,20.23,11.9,29.29,10.0,0.0,6.0,3.0,3.0,1.0
1021,1022.0,5.0,7.6931875,-4.9943594,1.0,4.0,7.3,3.0,4.2,7.471938775510204,3.92,20.23,11.9,29.29,20.0,0.0,6.0,3.0,3.0,1.0
1022,1023.0,15.0,7.7212155,-4.9795013,1.0,4.0,43.2,18.0,25.2,7.471938775510204,3.92,20.23,11.9,29.29,10.0,0.0,20.0,3.0,3.0,1.0
1023,1024.0,15.0,7.72113,-4.9774961,1.0,4.0,74.88,31.2,43.68,7.471938775510204,3.92,20.23,11.9,29.29,33.0,0.0,20.0,3.0,3.0,1.0
1024,1025.0,2.0,7.7417238,-5.0923163,1.0,4.0,3.75,1.563,4.375,4.276923076923077,6.5,18.88,18.49,27.8,40.0,0.0,20.0,3.0,3.0,1.0
1025,1026.0,27.0,7.66924,-4.996268,1.0,4.0,3.6,1.5,2.1,4.276923076923077,6.5,18.88,18.49,27.8,13.0,0.0,6.0,3.0,3.0,1.0
1026,1027.0,27.0,7.66927,-4.996318,1.0,26.0,3.375,1.688,1.687,10.79815100154083,32.45,19.85,25.05,350.4,13.0,0.0,6.0,3.0,3.0,1.0
1027,1028.0,2.0,7.733742,-5.080349,6.0,11.0,12.48,5.2,7.28,48.7,10.0,16.0,11.0,487.0,12.5,0.0,8.0,3.0,4.0,1.0
1028,1029.0,23.0,7.6846867,-5.0949834,6.0,11.0,156.0,65.0,91.0,48.7,10.0,16.0,11.0,487.0,12.5,0.0,23.0,3.0,4.0,1.0
1029,1030.0,40.0,7.680399,-5.046247,6.0,6.0,146.0,63.0,83.0,48.7,11.0,5.0,6.6,487.0,10.0,0.0,8.0,3.0,4.0,1.0
1030,1031.0,41.0,7.6749675,-5.0832779,6.0,6.0,22.0,9.2,12.8,4.276923076923077,11.0,5.0,6.6,27.8,5.0,0.0,8.0,3.0,4.0,1.0
1031,1032.0,29.0,7.698722,-5.026311,6.0,6.0,773.76,322.4,451.36,15.41860465116279,11.0,5.0,6.6,265.2,15.0,0.0,8.0,3.0,4.0,1.0
1032,1033.0,19.0,7.6699296,-5.0500806,6.0,28.0,55.0,22.92,32.08,7.471938775510204,11.0,5.0,6.6,29.29,20.0,0.0,8.0,3.0,4.0,1.0
1033,1034.0,19.0,7.6741824,-5.0564076,1.0,29.0,1.2,0.455,0.747,7.537537039231953,19.475,19.365000000000002,21.77,189.1,13.0,0.0,6.0,3.0,16.0,1.0
1034,1035.0,29.0,7.6972026,-5.024676,6.0,24.0,21.657,3.822,17.835,16.67,7.4,0.36,9.28,31.5,211.0,0.0,1.0,0.0,4.0,1.0
1035,1036.0,0.0,7.6979921,-4.9665355,0.0,0.0,139356.0,58065.0,81291.0,13.7029702970297,5050.0,5645.0,3918.0,69200.0,50.0,0.0,0.0,0.0,11.0,1.0
1036,1037.0,1.0,7.7297761,-5.029549,1.0,1.0,324.0,135.0,189.0,15.41860465116279,17.2,11.13,6.96,265.2,25.0,0.0,1.0,0.0,11.0,1.0
1037,1038.0,2.0,7.733258,-5.07806,1.0,1.0,36.0,12.0,24.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,1.0,0.0,11.0,1.0
1038,1039.0,3.0,7.7018479,-4.9873749,1.0,1.0,36.5,15.208,21.292,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,1.0,0.0,11.0,1.0
1039,1040.0,4.0,7.719345,-4.965051,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,2.0,0.0,11.0,1.0
1040,1041.0,4.0,7.7246042,-4.9702225,1.0,1.0,36.0,15.0,21.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,2.0,0.0,11.0,1.0
1041,1042.0,4.0,7.724476,-4.966772,1.0,1.0,107.4,44.75,62.65,15.41860465116279,17.2,11.13,6.96,265.2,65.0,0.0,2.0,0.0,11.0,1.0
1042,1043.0,2.0,7.733312,-5.078748,1.0,2.0,8.2,3.42,4.78,26.52,9.2,2.1,8.1,265.2,48.0,0.0,1.0,0.0,11.0,1.0
1043,1044.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,1.0,0.0,0.0,1.0
1044,1045.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,1.0,0.0,0.0,1.0
1045,1046.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,1.0,0.0,0.0,1.0
1046,1047.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,1.0,0.0,0.0,1.0
1047,1048.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,1.0,0.0,0.0,1.0
1048,1049.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,1.0,0.0,0.0,1.0
1049,1050.0,10.0,7.649673,-5.012239,1.0,4.0,5.55,2.313,3.237,4.276923076923077,6.5,18.88,18.49,27.8,7.0,0.0,1.0,0.0,3.0,1.0
1050,1051.0,36.0,7.649673,-5.012239,1.0,4.0,2.55,1.063,1.487,4.276923076923077,6.5,18.88,18.49,27.8,7.0,0.0,1.0,0.0,3.0,1.0
1051,1052.0,20.0,7.7320375,-4.9979219,1.0,4.0,32.9,8.65,24.25,7.471938775510204,3.92,20.23,11.9,29.29,17.0,0.0,1.0,0.0,3.0,1.0
1052,1053.0,15.0,7.7212155,-4.9795013,1.0,4.0,43.2,18.0,25.2,7.471938775510204,3.92,20.23,11.9,29.29,10.0,0.0,1.0,0.0,3.0,1.0
1053,1054.0,15.0,7.72113,-4.9774961,1.0,4.0,74.88,31.2,43.68,7.471938775510204,3.92,20.23,11.9,29.29,33.0,0.0,1.0,0.0,3.0,1.0
1054,1055.0,2.0,7.7417238,-5.0923163,1.0,4.0,3.75,1.563,4.375,4.276923076923077,6.5,18.88,18.49,27.8,40.0,0.0,1.0,0.0,3.0,1.0
1055,1056.0,27.0,7.66924,-4.996268,1.0,4.0,3.6,1.5,2.1,4.276923076923077,6.5,18.88,18.49,27.8,13.0,0.0,1.0,0.0,3.0,1.0
1056,1057.0,0.0,7.6979921,-4.9665355,0.0,0.0,139356.0,58065.0,81291.0,13.7029702970297,5050.0,5645.0,3918.0,69200.0,50.0,0.0,0.0,0.0,8.0,2.0
1057,1058.0,1.0,7.7297761,-5.029549,1.0,1.0,324.0,135.0,189.0,15.41860465116279,17.2,11.13,6.96,265.2,25.0,0.0,1.0,0.0,8.0,2.0
1058,1059.0,2.0,7.733258,-5.07806,1.0,1.0,36.0,12.0,24.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,1.0,0.0,8.0,2.0
1059,1060.0,3.0,7.7018479,-4.9873749,1.0,1.0,36.5,15.208,21.292,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,1.0,0.0,8.0,2.0
1060,1061.0,27.0,7.6659831,-5.0010893,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,40.0,0.0,1.0,0.0,3.0,2.0
1061,1062.0,20.0,7.7290125,-5.0015781,1.0,1.0,8.4,3.5,4.9,15.41860465116279,17.2,11.13,6.96,265.2,32.0,0.0,1.0,0.0,3.0,2.0
1062,1063.0,42.0,7.727388,-5.073164,1.0,1.0,9.0,3.75,5.25,15.41860465116279,17.2,11.13,6.96,265.2,67.0,0.0,1.0,0.0,3.0,2.0
1063,1064.0,1.0,7.729776,-5.0295489,1.0,1.0,42.0,17.5,24.5,15.41860465116279,17.2,11.13,6.96,265.2,105.0,0.0,1.0,0.0,3.0,2.0
1064,1065.0,16.0,7.7071375,-5.0319531,1.0,1.0,10.2,6.0,4.2,15.41860465116279,17.2,11.13,6.96,265.2,48.0,0.0,1.0,0.0,3.0,2.0
1065,1066.0,4.0,7.719345,-4.965051,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,2.0,0.0,8.0,2.0
1066,1067.0,4.0,7.7246042,-4.9702225,1.0,1.0,36.0,15.0,21.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,2.0,0.0,8.0,2.0
1067,1068.0,4.0,7.724476,-4.966772,1.0,1.0,107.4,44.75,62.65,15.41860465116279,17.2,11.13,6.96,265.2,65.0,0.0,2.0,0.0,8.0,2.0
1068,1069.0,4.0,7.724696,-4.966378,1.0,1.0,30.0,12.5,17.5,15.41860465116279,17.2,11.13,6.96,265.2,5.0,0.0,2.0,0.0,3.0,2.0
1069,1070.0,4.0,7.721501,-4.966455,1.0,1.0,60.0,25.0,35.0,15.41860465116279,17.2,11.13,6.96,265.2,40.0,0.0,2.0,0.0,3.0,2.0
1070,1071.0,4.0,7.723819,-4.9708481,1.0,1.0,84.0,35.0,49.0,15.41860465116279,17.2,11.13,6.96,265.2,24.0,0.0,2.0,0.0,3.0,2.0
1071,1072.0,7.0,7.661559,-4.998232,1.0,1.0,25.2,10.5,14.7,15.41860465116279,17.2,11.13,6.96,265.2,24.0,0.0,2.0,0.0,3.0,2.0
1072,1073.0,1.0,7.729776,-5.0295489,1.0,15.0,73.0,30.415,42.585,22.0,13.5,5.0,10.0,300.0,32.0,0.0,1.0,0.0,3.0,2.0
1073,1074.0,1.0,7.729776,-5.0295489,1.0,16.0,36.5,15.208,21.292,33.33,15.0,7.0,10.0,500.0,115.5,0.0,1.0,0.0,3.0,2.0
1074,1075.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,1.0,0.0,3.0,2.0
1075,1076.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,1.0,0.0,3.0,2.0
1076,1077.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,1.0,0.0,3.0,2.0
1077,1078.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,1.0,0.0,3.0,2.0
1078,1079.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,1.0,0.0,3.0,2.0
1079,1080.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,1.0,0.0,3.0,2.0
1080,1081.0,9.0,7.6165171,-5.0362038,1.0,3.0,7.665,3.195,4.473,16.67,1.89,2.85,1.48,31.5,45.0,0.0,1.0,0.0,3.0,2.0
